105.77,66
106.02,90
106.27,119
106.52,151
106.77,186
107.02,224
107.27,264
107.52,305
107.77,344
108.02,383
108.27,420
108.52,455
108.77,486
109.02,515
109.27,539
109.52,560
109.77,577
110.02,590
110.27,600
110.52,607
110.77,610
111.02,608
111.27,606
111.52,597
111.77,591
112.02,577
112.27,564
112.52,549
112.77,532
113.02,513
113.27,490
113.52,472
113.77,451
114.02,430
114.27,410
114.52,390
114.77,369
115.02,348
115.27,328
115.52,306
115.77,287
116.02,266
116.27,246
116.52,227
116.77,206
117.02,187
117.27,168
117.52,151
117.77,134
118.02,119
118.27,104
118.52,90
118.77,77
119.02,66
119.27,53
119.52,45
119.77,37
120.02,29
120.27,22
120.52,18
120.77,14
121.02,11
121.27,10
121.52,8
121.77,6
122.02,4
122.27,2
122.52,1
122.77,0
123.02,0
123.27,0
123.52,0
123.77,0
124.02,0
124.27,0
124.52,0
124.77,0
125.02,0
125.27,0
125.52,0
125.77,0
126.02,0
126.27,0
126.52,0
126.77,0
127.02,0
127.27,0
127.52,0
127.77,0
128.02,0
128.27,0
128.52,0
128.77,0
129.02,0
129.27,0
129.52,0
129.77,0
130.02,0
130.27,0
130.52,0
130.77,0
131.02,0
131.27,0
131.52,0
131.77,0
132.02,0
132.27,0
132.52,1
132.77,1
133.02,1
133.27,1
133.52,2
133.77,2
134.03,2
134.28,2
134.53,2
134.78,2
135.03,2
135.28,2
135.53,1
135.78,1
136.03,1
136.28,1
136.53,1
136.78,1
137.03,1
137.28,1
137.53,1
137.78,1
138.03,1
138.28,1
138.53,1
138.78,1
139.03,2
139.28,2
139.53,2
139.78,2
140.03,3
140.28,3
140.53,4
140.78,4
141.03,4
141.28,4
141.53,5
141.78,5
142.03,6
142.28,6
142.53,6
142.78,7
143.03,7
143.28,7
143.53,7
143.78,7
144.03,7
144.28,7
144.53,7
144.78,7
145.03,7
145.28,7
145.53,7
145.78,7
146.03,7
146.28,7
146.53,7
146.78,8
147.03,7
147.28,8
147.53,8
147.78,8
148.03,8
148.28,8
148.53,8
148.78,8
149.03,9
149.28,8
149.53,9
149.78,9
150.03,9
150.28,9
150.53,9
150.78,9
151.03,9
151.28,9
151.53,8
151.78,8
152.03,8
152.28,7
152.53,7
152.78,7
153.03,7
153.28,7
153.53,7
153.78,7
154.03,7
154.28,7
154.53,8
154.78,8
155.03,8
155.28,8
155.53,8
155.78,9
156.03,8
156.28,8
156.53,8
156.78,8
157.03,8
157.28,8
157.53,8
157.78,7
158.03,7
158.28,6
158.53,7
158.78,6
159.03,5
159.28,5
159.53,5
159.78,4
160.03,4
160.28,4
160.53,4
160.78,4
161.03,3
161.28,3
161.53,3
161.78,3
162.03,3
162.28,3
162.53,3
162.78,0
163.03,4
163.28,3
163.53,3
163.78,3
164.03,3
164.28,3
164.53,3
164.78,3
165.03,3
165.28,3
165.53,2
165.78,3
166.03,2
166.28,2
166.53,2
166.78,2
167.03,2
167.28,2
167.53,3
167.78,2
168.03,3
168.28,3
168.53,3
168.78,4
169.03,4
169.28,4
169.53,4
169.78,4
170.03,4
170.28,3
170.53,3
170.78,3
171.03,2
171.28,2
171.53,1
171.78,1
172.03,0
172.28,0
172.53,0
172.78,0
173.03,0
173.28,0
173.53,0
173.78,0
174.03,0
174.28,0
174.53,0
174.78,0
175.03,0
175.28,0
175.53,2
175.78,4
176.03,6
176.28,9
176.53,12
176.78,21
177.03,30
177.28,35
177.53,41
177.78,45
178.03,51
178.28,57
178.53,65
178.78,72
179.03,81
179.28,91
179.53,102
179.78,112
180.04,124
180.29,137
180.54,150
180.79,164
181.04,179
181.29,194
181.54,212
181.79,229
182.04,247
182.29,265
182.54,284
182.79,303
183.04,322
183.29,341
183.54,361
183.79,380
184.04,401
184.29,420
184.54,439
184.79,460
185.04,479
185.29,497
185.54,515
185.79,533
186.04,549
186.29,566
186.54,582
186.79,596
187.04,609
187.29,621
187.54,633
187.79,643
188.04,650
188.29,658
188.54,664
188.79,668
189.04,671
189.29,673
189.54,672
189.79,670
190.04,668
190.29,664
190.54,658
190.79,650
191.04,643
191.29,633
191.54,621
191.79,610
192.04,594
192.29,579
192.54,561
192.79,544
193.04,525
193.29,507
193.54,488
193.79,468
194.04,450
194.29,429
194.54,409
194.79,390
195.04,371
195.29,350
195.54,330
195.79,313
196.04,293
196.29,273
196.54,255
196.79,237
197.04,218
197.29,203
197.54,187
197.79,172
198.04,157
198.29,145
198.54,131
198.79,118
199.04,107
199.29,98
199.54,86
199.79,78
200.04,69
200.29,62
200.54,56
200.79,51
201.04,44
201.29,40
201.54,33
201.79,31
202.04,26
202.29,23
202.54,22
202.79,19
203.04,18
203.29,16
203.54,15
203.79,14
204.04,13
204.29,13
204.54,12
204.79,12
205.04,12
205.29,12
205.54,11
205.79,12
206.04,11
206.29,12
206.54,11
206.79,11
207.04,11
207.29,11
207.54,11
207.79,11
208.04,11
208.29,10
208.54,10
208.79,10
209.04,10
209.29,10
209.54,10
209.79,10
210.04,10
210.29,9
210.54,9
210.79,9
211.04,9
211.29,9
211.54,9
211.79,9
212.04,9
212.29,8
212.54,9
212.79,8
213.04,8
213.29,9
213.54,8
213.79,8
214.04,8
214.29,9
214.54,9
214.79,9
215.04,8
215.29,9
215.54,9
215.79,9
216.04,8
216.29,8
216.54,8
216.79,8
217.04,8
217.29,8
217.54,8
217.79,9
218.04,8
218.29,9
218.54,8
218.79,8
219.04,8
219.29,8
219.54,8
219.79,8
220.04,9
220.29,8
220.54,9
220.79,8
221.04,8
221.29,8
221.54,8
221.79,8
222.04,8
222.29,8
222.54,8
222.79,8
223.04,8
223.29,8
223.54,8
223.79,8
224.04,8
224.29,8
224.54,8
224.79,8
225.04,8
225.29,8
225.54,8
225.79,8
226.04,8
226.29,8
226.54,8
226.79,8
227.04,8
227.29,8
227.54,8
227.79,8
228.04,8
228.29,8
228.54,8
228.79,8
229.04,8
229.29,8
229.54,8
229.79,8
230.04,8
230.29,8
230.54,8
230.79,8
231.04,8
231.29,8
231.54,8
231.79,8
232.04,8
232.29,8
232.54,8
232.79,8
233.04,8
233.29,8
233.54,8
233.79,9
234.04,8
234.29,8
234.54,8
234.79,8
235.04,8
235.29,8
235.54,8
235.80,8
236.05,9
236.30,9
236.55,8
236.80,9
237.05,8
237.30,9
237.55,9
237.80,9
238.05,8
238.30,9
238.55,9
238.80,9
239.05,9
239.30,9
239.55,9
239.80,9
240.05,9
240.30,9
240.55,10
240.80,9
241.05,9
241.30,9
241.55,9
241.80,9
242.05,9
242.30,9
242.55,9
242.80,9
243.05,9
243.30,9
243.55,9
243.80,9
244.05,9
244.30,9
244.55,9
244.80,9
245.05,9
245.30,9
245.55,9
245.80,9
246.05,9
246.30,8
246.55,8
246.80,8
247.05,9
247.30,8
247.55,8
247.80,8
248.05,8
248.30,8
248.55,8
248.80,8
249.05,9
249.30,9
249.55,9
249.80,9
250.05,9
250.30,9
250.55,9
250.80,9
251.05,9
251.30,9
251.55,9
251.80,10
252.05,10
252.30,10
252.55,10
252.80,10
253.05,10
253.30,10
253.55,10
253.80,10
254.05,10
254.30,11
254.55,10
254.80,10
255.05,10
255.30,11
255.55,11
255.80,11
256.05,11
256.30,11
256.55,11
256.80,11
257.05,11
257.30,12
257.55,12
257.80,11
258.05,12
258.30,12
258.55,12
258.80,12
259.05,12
259.30,12
259.55,12
259.80,13
260.05,12
260.30,13
260.55,13
260.80,13
261.05,13
261.30,13
261.55,13
261.80,13
262.05,14
262.30,14
262.55,14
262.80,14
263.05,15
263.30,16
263.55,15
263.80,16
264.05,16
264.30,16
264.55,16
264.80,17
265.05,16
265.30,17
265.55,18
265.80,17
266.05,17
266.30,18
266.55,18
266.80,18
267.05,18
267.30,18
267.55,19
267.80,19
268.05,18
268.30,18
268.55,20
268.80,19
269.05,19
269.30,19
269.55,18
269.80,18
270.05,18
270.30,18
270.55,18
270.80,18
271.05,18
271.30,18
271.55,17
271.80,17
272.05,17
272.30,17
272.55,18
272.80,16
273.05,16
273.30,16
273.55,16
273.80,16
274.05,15
274.30,15
274.55,15
274.80,14
275.05,14
275.30,15
275.55,14
275.80,14
276.05,14
276.30,14
276.55,13
276.80,13
277.05,14
277.30,13
277.55,13
277.80,13
278.05,13
278.30,13
278.55,13
278.80,13
279.05,13
279.30,13
279.55,13
279.80,13
280.05,13
280.30,13
280.55,13
280.80,13
281.05,12
281.30,12
281.55,12
281.80,12
282.05,12
282.30,12
282.55,12
282.80,12
283.05,12
283.30,12
283.55,12
283.80,12
284.05,12
284.30,12
284.55,12
284.80,12
285.05,12
285.30,12
285.55,12
285.80,12
286.05,12
286.30,12
286.55,12
286.80,12
287.05,12
287.30,12
287.56,12
287.81,12
288.06,13
288.31,12
288.56,13
288.81,13
289.06,13
289.31,13
289.56,13
289.81,13
290.06,13
290.31,14
290.56,14
290.81,14
291.06,14
291.31,14
291.56,14
291.81,14
292.06,15
292.31,15
292.56,14
292.81,15
293.06,15
293.31,15
293.56,15
293.81,15
294.06,15
294.31,15
294.56,15
294.81,15
295.06,15
295.31,15
295.56,15
295.81,15
296.06,16
296.31,15
296.56,16
296.81,16
297.06,16
297.31,16
297.56,16
297.81,16
298.06,16
298.31,16
298.56,16
298.81,16
299.06,16
299.31,16
299.56,16
299.81,16
300.06,16
300.31,16
300.56,16
300.81,16
301.06,16
301.31,17
301.56,16
301.81,17
302.06,17
302.31,17
302.56,18
302.81,18
303.06,18
303.31,18
303.56,18
303.81,18
