58.63,4
58.88,7
59.13,10
59.38,13
59.63,20
59.88,27
60.13,35
60.38,46
60.63,58
60.88,72
61.13,87
61.38,103
61.63,121
61.88,139
62.13,156
62.38,174
62.63,191
62.88,208
63.13,224
63.38,238
63.63,251
63.88,261
64.13,271
64.38,278
64.63,283
64.88,285
65.13,287
65.38,287
65.63,285
65.88,281
66.13,275
66.38,268
66.63,260
66.88,250
67.13,239
67.38,226
67.63,213
67.88,199
68.13,184
68.38,169
68.63,154
68.88,138
69.13,123
69.38,109
69.63,96
69.88,83
70.13,72
70.38,62
70.63,52
70.88,44
71.13,37
71.38,31
71.63,26
71.88,22
72.13,19
72.38,16
72.63,14
72.88,12
73.13,11
73.38,10
73.63,9
73.88,9
74.13,8
74.38,8
74.63,8
74.88,8
75.14,7
75.39,7
75.64,7
75.89,7
76.14,7
76.39,7
76.64,7
76.89,6
77.14,6
77.39,6
77.64,6
77.89,6
78.14,6
78.39,6
78.64,6
78.89,6
79.14,6
79.39,6
79.64,6
79.89,6
80.14,6
80.39,6
80.64,6
80.89,6
81.14,6
81.39,6
81.64,6
81.89,6
82.14,6
82.39,6
82.64,6
82.89,6
83.14,6
83.39,7
83.64,7
83.89,7
84.14,7
84.39,7
84.64,7
84.89,7
85.14,7
85.39,7
85.64,7
85.89,7
86.14,7
86.39,7
86.64,7
86.89,8
87.14,8
87.39,8
87.64,8
87.89,9
88.14,9
88.39,10
88.64,11
88.89,13
89.14,14
89.39,16
89.64,17
89.89,19
90.14,21
90.39,24
90.64,27
90.89,29
91.14,33
91.39,36
91.64,40
91.89,43
92.14,47
92.39,51
92.64,55
92.89,58
93.14,63
93.39,68
93.64,72
93.89,77
94.14,81
94.39,85
94.64,89
94.89,93
95.14,97
95.39,100
95.64,103
95.89,107
96.14,111
96.39,112
96.64,115
96.89,117
97.14,118
97.39,120
97.64,120
97.89,120
98.14,119
98.39,118
98.64,115
98.89,112
99.14,109
99.39,104
99.64,99
99.89,94
100.14,88
100.39,81
100.64,75
100.89,68
101.14,61
101.39,54
101.64,47
101.89,41
102.14,35
102.39,30
102.64,26
102.89,27
103.14,24
103.39,23
103.64,21
103.89,19
104.14,17
104.39,14
104.64,13
104.89,12
105.14,11
105.39,11
105.64,11
105.89,11
106.14,10
106.39,10
106.64,9
106.89,9
107.14,9
107.39,8
107.64,8
107.89,8
108.14,7
108.39,7
108.64,6
108.89,6
109.14,5
109.39,4
109.64,4
109.89,4
110.14,4
110.39,4
110.64,3
110.89,4
111.14,4
111.39,4
111.64,4
111.89,4
112.14,4
112.39,4
112.64,4
112.89,5
113.14,5
113.39,5
113.64,4
113.89,4
114.14,4
114.39,4
114.64,4
114.89,3
115.14,4
115.39,3
115.64,3
115.89,3
116.14,3
116.39,3
116.64,4
116.89,4
117.14,4
117.39,5
117.64,5
117.89,6
118.14,7
118.39,8
118.64,9
118.89,8
119.14,8
119.39,7
119.64,6
119.89,6
120.14,5
120.39,5
120.64,4
120.89,4
121.14,4
121.39,4
121.64,4
121.89,4
122.14,4
122.39,4
122.64,5
122.89,5
123.14,6
123.39,6
123.64,7
123.89,7
124.14,8
124.39,8
124.64,8
124.89,9
125.14,9
125.39,9
125.64,9
125.89,9
126.14,9
126.39,8
126.64,8
126.89,8
127.14,8
127.39,8
127.64,7
127.89,7
128.15,7
128.40,8
128.65,8
128.90,8
129.15,8
129.40,8
129.65,8
129.90,9
130.15,9
130.40,9
130.65,9
130.90,9
131.15,9
131.40,9
131.65,9
131.90,9
132.15,8
132.40,8
132.65,8
132.90,7
133.15,7
133.40,6
133.65,5
133.90,5
134.15,4
134.40,3
134.65,4
134.90,4
135.15,5
135.40,5
135.65,6
135.90,6
136.15,7
136.40,7
136.65,7
136.90,8
137.15,8
137.40,8
137.65,8
137.90,9
138.15,9
138.40,9
138.65,9
138.90,9
139.15,9
139.40,8
139.65,8
139.90,8
140.15,8
140.40,7
140.65,7
140.90,7
141.15,6
141.40,6
141.65,6
141.90,6
142.15,5
142.40,5
142.65,5
142.90,4
143.15,4
143.40,4
143.65,4
143.90,4
144.15,3
144.40,3
144.65,3
144.90,3
145.15,3
145.40,3
145.65,3
145.90,3
146.15,4
146.40,3
146.65,4
146.90,4
147.15,4
147.40,4
147.65,4
147.90,4
148.15,4
148.40,4
148.65,4
148.90,4
149.15,4
149.40,4
149.65,4
149.90,4
150.15,4
150.40,5
150.65,5
150.90,5
151.15,4
151.40,4
151.65,4
151.90,4
152.15,4
152.40,4
152.65,4
152.90,4
153.15,4
153.40,4
153.65,4
153.90,4
154.15,4
154.40,3
154.65,3
154.90,3
155.15,4
155.40,3
155.65,3
155.90,3
156.15,3
156.40,3
156.65,3
156.90,3
157.15,3
157.40,3
157.65,3
157.90,2
158.15,3
158.40,2
158.65,3
158.90,2
159.15,2
159.40,2
159.65,2
159.90,2
160.15,2
160.40,2
160.65,2
160.90,2
161.15,2
161.40,2
161.65,2
161.90,2
162.15,2
162.40,2
162.65,3
162.90,3
163.15,3
163.40,3
163.65,3
163.90,3
164.15,3
164.40,3
164.65,3
164.90,4
165.15,4
165.40,4
165.65,4
165.90,5
166.15,5
166.40,5
166.65,5
166.90,5
167.15,6
167.40,6
167.65,6
167.90,7
168.15,7
168.40,7
168.65,6
168.90,6
169.15,6
169.40,5
169.65,5
169.90,5
170.15,4
170.40,4
170.65,4
170.90,3
171.15,3
171.40,3
171.65,3
171.90,2
172.15,2
172.40,2
172.65,2
172.90,2
173.15,2
173.40,2
173.65,2
173.90,2
174.15,2
174.40,2
174.65,2
174.90,2
175.15,2
175.40,2
175.65,3
175.90,3
176.15,3
176.40,4
176.65,4
176.90,5
177.15,5
177.40,5
177.65,5
177.90,6
178.15,6
178.40,6
178.65,6
178.90,7
179.15,7
179.40,7
179.65,7
179.90,7
180.15,7
180.40,7
180.65,7
180.90,7
181.15,7
181.40,6
181.65,6
181.90,6
182.15,6
182.41,6
182.66,6
182.91,6
183.16,6
183.41,6
183.66,6
183.91,6
184.16,6
184.41,6
184.66,6
184.91,6
185.16,7
185.41,7
185.66,7
185.91,7
186.16,7
186.41,7
186.66,7
186.91,7
187.16,7
187.41,7
187.66,7
187.91,7
188.16,7
188.41,7
188.66,6
188.91,6
189.16,6
189.41,5
189.66,5
189.91,4
190.16,4
190.41,3
190.66,3
190.91,2
191.16,2
191.41,2
191.66,3
191.91,3
192.16,4
192.41,5
192.66,5
192.91,5
193.16,6
193.41,6
193.66,6
193.91,7
194.16,7
194.41,7
194.66,7
194.91,7
195.16,7
195.41,7
195.66,7
195.91,6
196.16,6
196.41,6
196.66,5
196.91,5
197.16,5
197.41,4
197.66,4
197.91,3
198.16,3
198.41,3
198.66,3
198.91,2
199.16,2
199.41,2
199.66,2
199.91,2
200.16,2
200.41,2
200.66,2
200.91,3
201.16,3
201.41,3
201.66,3
201.91,3
202.16,3
202.41,4
202.66,4
202.91,4
203.16,4
203.41,3
203.66,3
203.91,3
204.16,3
204.41,3
204.66,3
204.91,3
205.16,3
205.41,3
205.66,3
205.91,3
206.16,3
206.41,3
206.66,3
206.91,3
207.16,3
207.41,3
207.66,3
